TradeID,UserID,StockID,OrderType,OrderMode,TradeDate,TradeTime,Quantity,PricePerShare,TotalValue,BrokerageFee,Exchange,Sector,TradeStatus,SettlementDate,Currency,StopLoss,TargetPrice,HoldingType
14815,132,47,Sell,Limit,21-09-2024,06:07:43,917,3046.99,2794089.83,62.06,NSE,FMCG,Pending,07-11-2024,INR,3003.08,3086.56,Intraday
14816,480,9,Buy,StopLoss,02-12-2024,05:44:12,984,3353.76,3300099.84,11.77,NSE,Auto,Executed,30-08-2024,INR,3340.78,3368.37,F&O
14817,416,6,Buy,StopLoss,17-08-2025,02:50:21,383,1282.39,491155.37,98.41,NSE,IT,Executed,30-03-2025,INR,1257.69,1327.49,F&O
14818,241,274,Buy,StopLoss,25-03-2025,09:45:17,944,1669.21,1575734.24,18.02,NSE,Pharma,Executed,11-10-2024,INR,1659.34,1692.1,Delivery
14819,475,167,Sell,Market,17-07-2025,05:25:29,324,2749.91,890970.84,22.55,BSE,Banking,Cancelled,06-03-2025,INR,2722.83,2758.17,Intraday
14820,204,258,Sell,Limit,22-05-2025,04:13:18,30,2621.73,78651.9,29.86,NSE,Energy,Cancelled,12-03-2025,INR,2603.99,2643.32,Delivery
14821,407,267,Buy,Market,12-08-2025,13:46:59,195,4174.36,814000.2,34.6,BSE,Energy,Cancelled,14-02-2025,INR,4142.16,4182.7,F&O
14822,449,2,Sell,Market,01-07-2025,07:37:38,72,776.82,55931.04,13.28,NSE,Auto,Executed,14-05-2025,INR,727.24,801.34,F&O
14823,25,41,Sell,Market,19-04-2025,07:16:27,704,2982.41,2099616.64,76.08,BSE,Energy,Executed,24-08-2024,INR,2959.6,3031.97,F&O
14824,492,264,Buy,Market,05-10-2024,18:50:14,929,4855.04,4510332.16,73.59,BSE,IT,Executed,21-08-2024,INR,4849.58,4892.69,F&O
14825,269,207,Sell,StopLoss,31-07-2025,01:01:16,171,280.99,48049.29,22.41,BSE,FMCG,Executed,08-04-2025,INR,267.61,317.85,Delivery
14826,134,46,Sell,Market,11-07-2025,11:33:48,915,4712.68,4312102.2,17.18,BSE,IT,Pending,04-07-2025,INR,4670.58,4742.57,Intraday
14827,426,64,Buy,Limit,29-04-2025,16:35:25,278,4910.54,1365130.12,75.59,NSE,Auto,Pending,09-09-2024,INR,4879.93,4939.36,Delivery
14828,173,188,Buy,Limit,09-07-2025,05:57:34,300,1355.3,406590,53.35,NSE,FMCG,Executed,13-03-2025,INR,1325.12,1382.73,Intraday
14829,336,73,Buy,StopLoss,29-11-2024,10:22:45,978,2858.48,2795593.44,45.58,NSE,Banking,Executed,02-12-2024,INR,2815.07,2882.23,F&O
14830,15,21,Sell,Market,29-06-2025,11:16:34,294,2007.67,590254.98,67.24,NSE,Pharma,Pending,12-11-2024,INR,1962.44,2038.32,Intraday
14831,499,205,Buy,Limit,05-08-2025,01:35:01,977,3605.74,3522807.98,19.14,BSE,IT,Pending,03-07-2025,INR,3591.47,3638.21,Intraday
14832,227,18,Sell,Limit,20-05-2025,09:21:05,940,4421.98,4156661.2,42.22,BSE,Auto,Cancelled,10-02-2025,INR,4385.85,4429.63,Intraday
14833,352,43,Sell,Market,07-06-2025,20:14:36,811,3959.99,3211551.89,75.68,NSE,IT,Executed,23-12-2024,INR,3931.66,3985.23,F&O
14834,337,239,Sell,Limit,24-12-2024,17:51:24,787,1485.11,1168781.57,96.47,NSE,Auto,Executed,18-05-2025,INR,1452.49,1519.78,Delivery
14835,425,176,Buy,Market,13-06-2025,06:02:47,427,2509.8,1071684.6,94.61,BSE,Pharma,Executed,30-06-2025,INR,2484.43,2530.7,F&O
14836,267,75,Buy,Market,11-07-2025,17:10:57,421,2345.32,987379.72,78.91,BSE,FMCG,Pending,11-08-2025,INR,2327.54,2365.15,Intraday
14837,321,45,Sell,Market,24-09-2024,11:29:00,468,2038.51,954022.68,85.23,BSE,Energy,Executed,15-04-2025,INR,1999.53,2064.18,Delivery
14838,202,152,Sell,StopLoss,09-06-2025,21:09:45,819,104.55,85626.45,24.39,BSE,IT,Pending,06-08-2025,INR,96,111.22,Delivery
14839,266,156,Sell,Limit,20-10-2024,03:27:46,766,3044.1,2331780.6,13.88,NSE,IT,Executed,14-06-2025,INR,3025.25,3075.24,Delivery
14840,250,44,Sell,Market,18-01-2025,07:52:57,466,2253.54,1050149.64,26.14,NSE,IT,Executed,28-11-2024,INR,2217.54,2268.69,F&O
14841,463,10,Sell,StopLoss,13-10-2024,14:27:46,363,634.75,230414.25,50.6,BSE,IT,Pending,14-08-2025,INR,614.07,641.27,Delivery
14842,196,104,Buy,StopLoss,13-07-2025,23:14:38,612,75.15,45991.8,84.65,NSE,IT,Cancelled,14-05-2025,INR,67.21,87.09,Intraday
14843,236,169,Sell,StopLoss,23-05-2025,03:45:17,711,2391.43,1700306.73,10.1,BSE,Banking,Cancelled,04-09-2024,INR,2353.52,2437.04,Intraday
14844,191,53,Buy,Market,22-03-2025,10:12:13,934,3389.99,3166250.66,46.25,BSE,IT,Cancelled,04-09-2024,INR,3361.29,3415,Intraday
14845,196,200,Sell,StopLoss,25-04-2025,06:40:16,264,1481.22,391042.08,83.9,NSE,FMCG,Executed,26-09-2024,INR,1446.45,1519.41,Intraday
14846,184,272,Buy,StopLoss,27-07-2025,14:22:56,361,2167.3,782395.3,51.72,BSE,Energy,Executed,27-04-2025,INR,2123.58,2176.82,Intraday
14847,109,122,Sell,Limit,12-06-2025,23:00:53,296,2651.71,784906.16,26.13,NSE,Energy,Cancelled,15-11-2024,INR,2634.68,2667.02,Intraday
14848,161,279,Sell,Market,20-10-2024,11:26:18,181,3881.18,702493.58,68.07,BSE,Banking,Cancelled,21-11-2024,INR,3859.19,3905.38,Delivery
14849,254,42,Sell,Market,10-03-2025,20:09:48,228,2827.91,644763.48,15.99,NSE,Auto,Executed,05-04-2025,INR,2820.76,2856.68,F&O
14850,313,71,Buy,StopLoss,20-05-2025,03:22:18,248,1136.11,281755.28,45.63,BSE,Pharma,Executed,18-04-2025,INR,1128.48,1145.79,Intraday
14851,55,144,Sell,Market,02-03-2025,02:52:39,154,4302.27,662549.58,96.62,BSE,Banking,Executed,17-09-2024,INR,4255.52,4341.7,Delivery
14852,22,217,Sell,Limit,15-05-2025,13:46:33,65,1030.02,66951.3,47.48,BSE,Energy,Pending,14-03-2025,INR,992.39,1073.89,Intraday
14853,310,245,Buy,Market,11-03-2025,13:31:22,986,3211.34,3166381.24,50.46,NSE,Energy,Executed,23-11-2024,INR,3199.4,3241.79,Delivery
14854,373,164,Sell,Limit,16-01-2025,01:46:23,725,710.53,515134.25,67.02,BSE,IT,Executed,16-05-2025,INR,696,743.91,Intraday
14855,396,253,Buy,Market,17-02-2025,10:22:42,924,4570.13,4222800.12,84.1,BSE,Banking,Pending,16-04-2025,INR,4564.71,4599.66,F&O
14856,52,123,Buy,Limit,17-11-2024,10:41:57,569,381.14,216868.66,29.71,NSE,IT,Executed,27-07-2025,INR,351.82,399.32,Delivery
14857,286,275,Buy,Limit,23-01-2025,03:23:39,284,195.34,55476.56,64.26,NSE,Pharma,Cancelled,23-09-2024,INR,155.65,218.1,F&O
14858,130,26,Buy,Market,24-02-2025,09:23:20,624,3580.2,2234044.8,36.14,NSE,Pharma,Pending,03-12-2024,INR,3541.75,3616.59,Intraday
14859,196,245,Buy,Limit,03-06-2025,05:17:02,850,2881.69,2449436.5,31.2,NSE,Energy,Executed,28-11-2024,INR,2869.1,2916.42,F&O
14860,428,158,Buy,Market,19-03-2025,11:25:58,13,3762.46,48911.98,82.03,BSE,Energy,Executed,15-12-2024,INR,3731.59,3778.9,Delivery
14861,16,79,Sell,Limit,23-11-2024,07:23:04,167,588.26,98239.42,56.42,NSE,Auto,Executed,07-02-2025,INR,545.04,627.7,F&O
14862,362,199,Sell,StopLoss,02-06-2025,18:43:40,484,526.39,254772.76,8.23,BSE,IT,Cancelled,12-06-2025,INR,509.2,550.88,F&O
14863,90,277,Buy,Limit,01-11-2024,06:45:18,271,2531.37,686001.27,42.2,BSE,Energy,Pending,19-12-2024,INR,2518.54,2558.18,Intraday
14864,404,280,Buy,Limit,24-04-2025,13:24:34,629,4810.83,3026012.07,53.53,NSE,FMCG,Executed,28-06-2025,INR,4766.34,4835.05,Delivery
14865,444,166,Buy,Limit,01-07-2025,10:30:05,618,1966.58,1215346.44,24.9,BSE,Banking,Executed,11-06-2025,INR,1919.82,1995.05,Intraday
14866,184,43,Buy,Market,16-11-2024,22:04:27,974,4458.16,4342247.84,89.33,NSE,IT,Pending,02-03-2025,INR,4426.65,4504.53,F&O
14867,474,1,Buy,StopLoss,09-01-2025,09:18:06,844,4808.92,4058728.48,6.38,BSE,IT,Executed,12-04-2025,INR,4800.99,4848.64,Intraday
14868,138,54,Buy,Limit,10-09-2024,13:33:49,521,607.31,316408.51,98.62,BSE,Auto,Pending,28-04-2025,INR,569.73,632.66,F&O
14869,110,6,Buy,StopLoss,03-07-2025,05:44:04,877,2540.24,2227790.48,35.32,NSE,IT,Executed,25-03-2025,INR,2502.09,2561.41,F&O
14870,176,236,Sell,Limit,01-05-2025,00:16:04,860,4566.89,3927525.4,89.28,NSE,Auto,Cancelled,21-01-2025,INR,4545.15,4576.41,F&O
14871,149,43,Buy,StopLoss,09-02-2025,07:46:13,807,4156.92,3354634.44,68.9,NSE,IT,Pending,21-12-2024,INR,4121.86,4195.26,Intraday
14872,431,4,Buy,Limit,27-12-2024,07:38:49,181,4975.24,900518.44,25.07,BSE,FMCG,Cancelled,16-11-2024,INR,4956.03,5011.52,F&O
14873,461,134,Buy,StopLoss,05-11-2024,04:22:52,804,3123.25,2511093,91.87,NSE,Auto,Pending,09-10-2024,INR,3079.35,3144.54,Delivery
14874,87,60,Buy,Limit,16-04-2025,08:43:18,289,4674.34,1350884.26,17.93,BSE,Auto,Cancelled,23-01-2025,INR,4663.52,4707.13,Intraday
14875,134,203,Buy,StopLoss,01-04-2025,07:32:38,628,255.7,160579.6,18.77,BSE,Energy,Cancelled,11-10-2024,INR,212.04,300.77,Intraday
14876,43,241,Buy,StopLoss,09-10-2024,10:13:25,198,2536.71,502268.58,58.31,NSE,Auto,Cancelled,13-05-2025,INR,2508.54,2584.49,Delivery
14877,111,113,Buy,Market,31-08-2024,18:39:08,945,2503.07,2365401.15,98.01,BSE,FMCG,Executed,05-11-2024,INR,2465.96,2515.03,Delivery
14878,46,90,Buy,StopLoss,14-04-2025,07:40:53,982,928.05,911345.1,72.44,NSE,FMCG,Executed,19-08-2024,INR,888.07,941.57,F&O
14879,194,24,Buy,Market,15-04-2025,17:46:06,839,1962.81,1646797.59,88.78,BSE,Pharma,Pending,12-06-2025,INR,1948.3,1972.56,Delivery
14880,350,107,Sell,Limit,31-12-2024,07:30:33,404,473.75,191395,50.58,NSE,Auto,Pending,22-09-2024,INR,427.36,488.39,Delivery
14881,402,204,Buy,Market,07-08-2025,14:55:05,964,4917.67,4740633.88,36.82,BSE,Auto,Executed,16-06-2025,INR,4870.73,4942.83,Delivery
14882,86,63,Sell,Limit,27-05-2025,22:11:02,25,1178.6,29465,22.06,NSE,FMCG,Pending,30-04-2025,INR,1145.47,1216.92,Intraday
14883,410,215,Sell,Market,08-01-2025,00:12:49,3,2609.52,7828.56,44.7,NSE,IT,Executed,24-06-2025,INR,2564.66,2633.07,F&O
14884,175,263,Buy,StopLoss,21-08-2024,08:29:27,402,601.67,241871.34,53.74,NSE,Auto,Cancelled,14-10-2024,INR,558.66,629.16,Delivery
14885,213,284,Buy,Limit,18-01-2025,03:57:13,726,3176.17,2305899.42,19.62,NSE,Banking,Cancelled,23-05-2025,INR,3128.72,3210.43,Delivery
14886,51,105,Buy,Market,29-04-2025,05:04:57,457,3123.35,1427370.95,11.36,NSE,IT,Pending,25-07-2025,INR,3076.81,3129.08,F&O
14887,306,114,Sell,Market,06-02-2025,09:57:33,885,2462.77,2179551.45,86.89,NSE,FMCG,Executed,04-08-2025,INR,2446.93,2510.49,Delivery
14888,278,75,Sell,Limit,31-07-2025,03:23:44,265,2558.26,677938.9,57.88,BSE,FMCG,Pending,07-07-2025,INR,2512.54,2575.94,F&O
14889,232,206,Sell,StopLoss,27-04-2025,02:31:14,46,3937.21,181111.66,52.98,BSE,Pharma,Cancelled,23-04-2025,INR,3913.65,3949.07,F&O
14890,315,63,Sell,StopLoss,07-01-2025,09:41:21,730,2773.86,2024917.8,55.68,NSE,FMCG,Executed,15-04-2025,INR,2742.6,2788.96,F&O
14891,358,127,Buy,Market,05-07-2025,01:30:20,172,352.39,60611.08,70.56,NSE,IT,Executed,25-11-2024,INR,324.41,392.48,F&O
14892,125,299,Sell,Limit,27-08-2024,02:57:14,93,1365.14,126958.02,88.21,NSE,IT,Pending,11-08-2025,INR,1337.39,1383.47,Intraday
14893,469,205,Sell,Limit,09-11-2024,20:48:33,779,3173.23,2471946.17,78.32,BSE,IT,Executed,16-08-2025,INR,3131.51,3208.94,F&O
14894,13,148,Buy,StopLoss,07-07-2025,22:53:21,190,2835.76,538794.4,86.94,NSE,IT,Pending,26-08-2024,INR,2826.57,2867.07,Intraday
14895,456,299,Buy,Limit,29-05-2025,20:39:25,154,1853.7,285469.8,56.29,NSE,IT,Cancelled,20-05-2025,INR,1832.89,1866.58,Delivery
14896,427,221,Buy,StopLoss,26-08-2024,14:43:54,219,884.93,193799.67,77.91,BSE,Auto,Cancelled,02-06-2025,INR,864.87,916.83,Intraday
14897,281,149,Sell,Market,10-02-2025,00:22:58,792,597.24,473014.08,62.59,BSE,Energy,Executed,09-09-2024,INR,566.93,642.56,Intraday
14898,26,188,Sell,Limit,24-11-2024,17:04:14,606,3795.15,2299860.9,15.69,NSE,FMCG,Executed,09-11-2024,INR,3783,3827.03,Intraday
14899,198,297,Buy,Market,10-08-2025,08:23:56,512,1589.31,813726.72,26.39,NSE,IT,Executed,12-05-2025,INR,1565.01,1627.16,Delivery
14900,353,114,Sell,Market,24-11-2024,15:05:51,725,469.24,340199,86.85,NSE,FMCG,Cancelled,28-08-2024,INR,433.74,479.64,Intraday
14901,181,183,Sell,Market,23-04-2025,09:09:59,27,564.01,15228.27,51.46,BSE,Auto,Executed,22-09-2024,INR,520.06,590.26,Delivery
14902,77,201,Buy,StopLoss,19-06-2025,06:16:36,632,4039.54,2552989.28,81.56,NSE,IT,Executed,15-02-2025,INR,4032.82,4084.62,Delivery
14903,82,225,Buy,StopLoss,21-08-2024,14:08:37,66,1364.26,90041.16,14.42,NSE,FMCG,Executed,09-10-2024,INR,1323.15,1373.78,Intraday
14904,416,50,Sell,Market,04-09-2024,05:16:36,736,1991.34,1465626.24,16.11,NSE,Banking,Pending,04-10-2024,INR,1963.75,2003.56,F&O
14905,315,114,Buy,Limit,09-04-2025,02:00:41,406,4840.48,1965234.88,22.78,NSE,FMCG,Executed,17-02-2025,INR,4794.3,4852.49,Intraday
14906,366,227,Buy,Market,10-12-2024,06:56:16,261,184.03,48031.83,10.34,NSE,Pharma,Pending,29-05-2025,INR,134.59,233.36,F&O
14907,241,64,Buy,Limit,09-10-2024,11:09:14,669,4492.54,3005509.26,60.19,NSE,Auto,Executed,23-04-2025,INR,4451.56,4515.9,Delivery
14908,188,204,Buy,StopLoss,04-07-2025,17:37:42,439,1266.09,555813.51,95.25,BSE,Auto,Pending,14-10-2024,INR,1258,1302.92,Intraday
14909,376,297,Buy,StopLoss,11-05-2025,05:36:11,563,3586.11,2018979.93,83.21,NSE,IT,Executed,08-01-2025,INR,3567.23,3611.63,Intraday
14910,334,22,Buy,Market,05-09-2024,10:18:53,134,3229.39,432738.26,40.91,BSE,FMCG,Executed,18-05-2025,INR,3201.97,3240.91,Delivery
14911,264,106,Buy,Limit,20-03-2025,04:14:42,948,1546.09,1465693.32,67.55,NSE,Energy,Cancelled,20-04-2025,INR,1516.91,1584.36,Delivery
14912,147,171,Sell,StopLoss,30-07-2025,11:30:45,674,2094.13,1411443.62,59.74,NSE,Auto,Pending,12-02-2025,INR,2065.75,2118.78,Delivery
14913,250,11,Sell,StopLoss,01-03-2025,04:02:26,999,2370.46,2368089.54,29.57,BSE,FMCG,Cancelled,16-05-2025,INR,2326.42,2406,F&O
14914,405,120,Buy,Market,24-09-2024,11:18:25,591,2031.27,1200480.57,12.32,NSE,FMCG,Cancelled,20-03-2025,INR,2004.08,2076.18,F&O
14915,387,297,Buy,Limit,18-03-2025,23:47:57,601,831.93,499989.93,29.07,NSE,IT,Executed,07-07-2025,INR,818.35,853.69,F&O
14916,255,75,Buy,StopLoss,21-05-2025,03:59:36,753,3305.65,2489154.45,70.35,BSE,FMCG,Pending,01-06-2025,INR,3288.95,3333.22,Delivery
14917,434,194,Buy,Limit,02-10-2024,21:43:04,66,750.87,49557.42,94.72,BSE,Auto,Pending,17-03-2025,INR,713.24,757.18,F&O
14918,65,105,Sell,Limit,05-07-2025,19:36:53,797,1066.74,850191.78,49,NSE,IT,Pending,07-01-2025,INR,1025.85,1099.06,Intraday
14919,97,269,Buy,Market,10-07-2025,14:28:11,165,4893.7,807460.5,7.72,NSE,Pharma,Cancelled,05-07-2025,INR,4855.66,4921.21,F&O
14920,460,146,Buy,Limit,07-06-2025,15:06:01,695,2307.8,1603921,95.57,BSE,Auto,Executed,11-01-2025,INR,2290.76,2333.74,Delivery
14921,306,66,Sell,Limit,21-03-2025,03:02:15,778,1174.16,913496.48,57.37,NSE,IT,Pending,20-04-2025,INR,1145.82,1196.93,Intraday
14922,242,292,Buy,Market,28-10-2024,17:40:48,274,3652.62,1000817.88,39.15,NSE,Auto,Executed,24-08-2024,INR,3642.26,3663.77,Delivery
14923,109,53,Sell,StopLoss,16-01-2025,17:44:37,838,4072.35,3412629.3,9.58,BSE,IT,Executed,16-02-2025,INR,4025.38,4096.2,Intraday
14924,449,164,Buy,StopLoss,12-03-2025,08:06:16,582,3923.9,2283709.8,14.52,BSE,IT,Pending,09-10-2024,INR,3907.83,3950.94,F&O
14925,244,25,Buy,Market,26-08-2024,06:25:18,912,3719.73,3392393.76,77.32,BSE,Pharma,Cancelled,15-06-2025,INR,3677.96,3736.36,Delivery
14926,278,232,Buy,Market,03-10-2024,19:01:26,416,1074.34,446925.44,30.42,BSE,Auto,Executed,29-10-2024,INR,1066.71,1099.82,Delivery
14927,264,276,Buy,Limit,15-05-2025,06:33:07,952,3633.04,3458654.08,88.89,BSE,FMCG,Pending,05-07-2025,INR,3591.7,3672.15,Delivery
14928,129,292,Sell,Market,02-12-2024,12:33:14,114,722.97,82418.58,34.04,NSE,Auto,Pending,27-11-2024,INR,694.97,744.93,Intraday
14929,445,210,Sell,Limit,17-06-2025,14:53:12,294,4357.93,1281231.42,83.79,BSE,FMCG,Executed,31-08-2024,INR,4326.14,4402.8,F&O
14930,363,153,Buy,StopLoss,26-02-2025,22:11:31,152,2156.22,327745.44,69.72,NSE,FMCG,Pending,09-04-2025,INR,2126.98,2161.92,Delivery
14931,176,66,Sell,Market,02-05-2025,17:01:55,419,1505.74,630905.06,5.47,NSE,IT,Cancelled,23-05-2025,INR,1472.22,1547.11,Intraday
14932,189,113,Sell,Limit,26-03-2025,09:44:18,679,310.36,210734.44,93.27,BSE,FMCG,Executed,07-10-2024,INR,289.93,334.18,F&O
14933,393,7,Sell,Market,25-05-2025,04:58:26,345,4464.04,1540093.8,94.02,NSE,FMCG,Executed,12-01-2025,INR,4428.65,4502.55,Delivery
14934,388,209,Sell,Limit,09-10-2024,15:38:37,741,1705.69,1263916.29,14.84,BSE,Pharma,Executed,02-05-2025,INR,1670.72,1723.05,Delivery
14935,179,73,Sell,Market,02-04-2025,02:23:06,285,1957.64,557927.4,50.29,NSE,Banking,Executed,09-05-2025,INR,1930.99,1992.91,Delivery
14936,450,49,Buy,Market,08-01-2025,07:24:13,149,2781.97,414513.53,90.1,NSE,IT,Executed,18-08-2025,INR,2748.88,2825.9,Intraday
14937,496,295,Sell,Market,24-11-2024,22:18:26,292,4768.52,1392407.84,76.85,BSE,Pharma,Executed,03-07-2025,INR,4750.24,4796.33,Delivery
14938,122,65,Sell,StopLoss,15-01-2025,08:38:23,973,4966.86,4832754.78,54.15,NSE,Energy,Executed,26-06-2025,INR,4955.28,4995.89,F&O
14939,500,73,Buy,Market,21-06-2025,00:10:06,47,3182.07,149557.29,7.66,NSE,Banking,Executed,27-10-2024,INR,3166.18,3211.24,Intraday
14940,116,160,Sell,Limit,23-05-2025,15:56:25,952,3707.81,3529835.12,81.24,NSE,Energy,Executed,29-07-2025,INR,3671.8,3731.41,F&O
14941,416,70,Sell,Limit,14-10-2024,06:44:34,242,2677.36,647921.12,29.27,NSE,Auto,Pending,16-04-2025,INR,2668.85,2715.08,F&O
14942,352,249,Sell,StopLoss,19-08-2024,05:22:53,580,4312.66,2501342.8,13.4,NSE,IT,Pending,08-01-2025,INR,4292.67,4359.18,F&O
14943,348,241,Buy,StopLoss,10-03-2025,04:32:48,365,2663.98,972352.7,22.09,NSE,Auto,Pending,29-07-2025,INR,2647.14,2709.31,Delivery
14944,374,85,Buy,Market,09-11-2024,13:51:51,498,1494,744012,59.2,BSE,Energy,Executed,03-11-2024,INR,1455.38,1503.04,F&O
14945,383,151,Sell,Market,12-12-2024,10:30:05,145,1110.74,161057.3,13.15,BSE,IT,Executed,31-05-2025,INR,1066.67,1130.45,Delivery
14946,421,201,Buy,Market,15-09-2024,03:15:53,686,638.37,437921.82,32.81,NSE,IT,Pending,14-08-2025,INR,597.24,662.43,Intraday
14947,270,67,Buy,StopLoss,16-08-2025,16:45:28,878,4060.61,3565215.58,15.57,BSE,Pharma,Cancelled,15-10-2024,INR,4023.5,4075.74,Intraday
14948,111,155,Sell,StopLoss,16-08-2025,04:55:24,429,649.53,278648.37,70.54,NSE,FMCG,Cancelled,03-11-2024,INR,631.22,660.04,Intraday
14949,249,271,Buy,StopLoss,02-06-2025,01:44:39,643,2674.91,1719967.13,91.26,NSE,Pharma,Pending,13-08-2025,INR,2635.26,2713.75,Delivery
14950,290,15,Buy,StopLoss,02-05-2025,19:15:28,309,1267.53,391666.77,78.43,BSE,Pharma,Pending,24-01-2025,INR,1227.3,1304.18,Intraday
14951,100,117,Buy,Limit,13-08-2025,06:31:16,898,4423.31,3972132.38,75.26,BSE,FMCG,Pending,01-10-2024,INR,4382.85,4455.07,Delivery
14952,85,150,Buy,StopLoss,28-04-2025,11:56:53,161,3473.17,559180.37,36.41,BSE,Pharma,Executed,26-11-2024,INR,3442.23,3506.73,Delivery
14953,375,68,Sell,Limit,23-09-2024,17:10:31,731,4350.97,3180559.07,69.08,BSE,IT,Pending,27-04-2025,INR,4302.63,4370.95,Intraday
14954,52,195,Sell,Market,13-01-2025,04:54:28,945,3537.6,3343032,56.39,NSE,Banking,Pending,17-04-2025,INR,3529.08,3572.14,F&O
14955,17,30,Buy,StopLoss,15-02-2025,01:05:10,435,3152.25,1371228.75,22.32,NSE,Pharma,Pending,07-05-2025,INR,3128.81,3178.46,Intraday
14956,216,286,Buy,Limit,12-10-2024,02:08:04,595,2121.8,1262471,43.16,NSE,Pharma,Cancelled,06-06-2025,INR,2087.32,2157.73,Delivery
14957,428,228,Buy,Market,02-03-2025,20:47:34,12,1406.32,16875.84,23.41,BSE,Banking,Pending,20-05-2025,INR,1374.26,1449.67,Delivery
14958,361,175,Buy,Market,10-01-2025,06:32:49,521,3915.3,2039871.3,13.02,NSE,FMCG,Pending,07-03-2025,INR,3885.45,3955.29,Intraday
14959,139,76,Sell,Market,06-03-2025,01:36:27,574,709.19,407075.06,13.17,BSE,Auto,Cancelled,07-01-2025,INR,686.87,736.87,Delivery
14960,460,89,Sell,Market,05-04-2025,21:59:23,481,3554.78,1709849.18,5.42,NSE,FMCG,Cancelled,05-01-2025,INR,3548.72,3596.41,Delivery
14961,245,104,Buy,Limit,18-07-2025,19:01:48,962,1086.65,1045357.3,76.06,NSE,IT,Executed,21-11-2024,INR,1050.76,1133.69,Intraday
14962,416,129,Buy,StopLoss,26-08-2024,10:12:09,658,719.87,473674.46,28.01,BSE,Energy,Pending,22-02-2025,INR,672.37,750.51,Delivery
14963,176,3,Buy,Market,08-06-2025,21:21:10,142,1885.39,267725.38,28.26,NSE,Banking,Executed,16-02-2025,INR,1840.76,1930.2,F&O
14964,308,184,Buy,Limit,29-09-2024,00:52:48,124,1021.15,126622.6,49.22,NSE,Auto,Executed,16-03-2025,INR,979.37,1060.73,Intraday
14965,261,237,Sell,Market,23-08-2024,20:11:19,59,2055.67,121284.53,67.76,BSE,IT,Executed,17-02-2025,INR,2035,2074.28,Intraday
14966,465,22,Buy,Market,09-08-2025,17:33:10,605,3828.03,2315958.15,60.82,BSE,FMCG,Cancelled,02-02-2025,INR,3791.22,3845.39,F&O
14967,365,276,Sell,Limit,22-08-2024,11:27:58,210,3777.82,793342.2,96.09,BSE,FMCG,Pending,19-02-2025,INR,3772.62,3810.12,F&O
14968,5,193,Buy,Limit,16-12-2024,20:57:22,806,3437.96,2770995.76,93.23,BSE,IT,Cancelled,22-10-2024,INR,3419.28,3485.21,Intraday
14969,35,257,Sell,Market,06-12-2024,22:29:18,641,106.81,68465.21,45.01,NSE,Energy,Executed,28-08-2024,INR,58.91,115.17,Delivery
14970,212,13,Buy,Market,22-02-2025,08:09:54,603,483.42,291502.26,56.17,BSE,IT,Cancelled,18-10-2024,INR,477.75,522.9,F&O
14971,398,210,Buy,Limit,14-10-2024,09:28:09,83,727.7,60399.1,37.27,BSE,FMCG,Cancelled,26-04-2025,INR,684.36,733.54,Delivery
14972,308,29,Buy,Limit,06-01-2025,16:25:58,35,1338.64,46852.4,7.96,BSE,IT,Cancelled,04-09-2024,INR,1304.28,1346.69,Delivery
14973,493,128,Buy,Market,10-06-2025,14:54:29,930,4777.7,4443261,97.09,NSE,Banking,Executed,09-09-2024,INR,4763.41,4822.65,Intraday
14974,196,252,Buy,Limit,19-09-2024,02:28:49,94,1735.67,163152.98,23.36,BSE,FMCG,Pending,27-12-2024,INR,1699.09,1748.08,F&O
14975,391,141,Buy,Market,24-04-2025,08:46:58,43,1897.94,81611.42,30.33,NSE,Auto,Pending,06-05-2025,INR,1885.64,1929.3,Delivery
14976,282,81,Sell,Market,08-08-2025,11:30:59,624,1192.48,744107.52,62.22,NSE,Energy,Pending,27-03-2025,INR,1182.98,1200.36,F&O
14977,256,179,Buy,StopLoss,06-07-2025,16:20:23,654,1495.7,978187.8,14.01,NSE,Banking,Pending,12-09-2024,INR,1475.47,1521.08,Intraday
14978,136,176,Sell,StopLoss,02-12-2024,00:07:05,181,3453.04,625000.24,96.63,BSE,Pharma,Cancelled,05-08-2025,INR,3438.97,3492.28,Intraday
14979,361,298,Buy,Limit,30-01-2025,12:15:33,932,267.19,249021.08,97.03,NSE,Energy,Cancelled,31-12-2024,INR,241.27,272.2,Delivery
14980,202,25,Sell,Limit,21-04-2025,05:36:42,575,2496.18,1435303.5,51.67,BSE,Pharma,Cancelled,22-08-2024,INR,2479.38,2508.09,Intraday
14981,266,55,Sell,Market,15-07-2025,06:01:04,887,3100.1,2749788.7,51.37,BSE,FMCG,Executed,01-07-2025,INR,3064.96,3126.59,Delivery
14982,258,103,Buy,Market,19-12-2024,00:27:15,401,3557.38,1426509.38,93.15,NSE,Energy,Pending,24-01-2025,INR,3540.5,3563.06,Intraday
14983,2,185,Sell,Limit,06-04-2025,17:08:40,27,837.91,22623.57,22.48,NSE,Pharma,Cancelled,18-02-2025,INR,832.65,872.01,F&O
14984,129,244,Buy,StopLoss,20-01-2025,03:20:02,463,3885.25,1798870.75,25.22,BSE,FMCG,Cancelled,18-11-2024,INR,3878.85,3898.65,Delivery
14985,390,122,Sell,StopLoss,02-09-2024,13:20:37,358,573.77,205409.66,58,NSE,Energy,Pending,04-03-2025,INR,546.15,601.78,Delivery
