Portfolio_ID,User_ID,Stock_ID,Holding_Qty,Avg_Buy_Price,Current_Price,Unrealized_Profit,Last_Updated
4079,413,89,118,515.59,529.36,1624.86,18-08-2025
4080,413,29,150,612.98,510.78,-15330,18-08-2025
4081,413,133,19,1379.96,1902.11,9920.85,18-08-2025
4082,413,47,268,2110.08,2809.2,187364.16,18-08-2025
4083,413,227,100,901.98,1203.94,30196,18-08-2025
4084,413,5,83,61.42,85.34,1985.36,18-08-2025
4085,413,249,477,1820.75,1670.49,-71674.02,18-08-2025
4086,413,252,189,2459.44,3494.69,195662.25,18-08-2025
4087,413,255,368,1456.57,1651.96,71903.52,18-08-2025
4088,413,83,80,1035.89,1117.38,6519.2,18-08-2025
4089,413,71,496,2809.88,2923.28,56246.4,18-08-2025
4090,413,15,222,1974.36,2841.55,192516.18,18-08-2025
4091,414,94,371,1084.64,1201.16,43228.92,18-08-2025
4092,414,213,415,1736.56,2522.8,326289.6,18-08-2025
4093,414,144,84,2873.05,4261.61,116639.04,18-08-2025
4094,414,60,433,2242.93,2304.96,26858.99,18-08-2025
4095,414,223,422,516.44,425.54,-38359.8,18-08-2025
4096,414,159,87,2682.97,3643.26,83545.23,18-08-2025
4097,415,281,393,1602.76,1642.32,15547.08,18-08-2025
4098,415,74,104,1982.45,2945.79,100187.36,18-08-2025
4099,415,92,412,1584.59,1940.78,146750.28,18-08-2025
4100,415,148,29,1330.14,1249.92,-2326.38,18-08-2025
4101,415,241,284,1031.62,1328.78,84393.44,18-08-2025
4102,415,151,267,2719.43,3928.09,322712.22,18-08-2025
4103,415,159,459,2527.15,2711.9,84800.25,18-08-2025
4104,415,138,494,138.11,203.06,32085.3,18-08-2025
4105,415,129,89,1585.85,1342.61,-21648.36,18-08-2025
4106,415,158,13,2639.2,3834.24,15535.52,18-08-2025
4107,415,238,228,1423.83,1335.13,-20223.6,18-08-2025
4108,415,172,240,1059.91,1162.01,24504,18-08-2025
4109,415,149,191,2494.19,2987.2,94164.91,18-08-2025
4110,415,271,312,1561.89,1357.43,-63791.52,18-08-2025
4111,416,193,280,787.48,975.82,52735.2,18-08-2025
4112,416,194,479,1799.62,2168.81,176842.01,18-08-2025
4113,416,144,183,2942.54,3035.1,16938.48,18-08-2025
4114,416,162,424,2409.71,2355.82,-22849.36,18-08-2025
4115,416,188,70,553.28,521.51,-2223.9,18-08-2025
4116,416,44,274,806.06,877.74,19640.32,18-08-2025
4117,416,118,462,1749.14,2152.84,186509.4,18-08-2025
4118,416,156,106,320.54,405.95,9053.46,18-08-2025
4119,416,14,46,2316.49,3465.57,52857.68,18-08-2025
4120,416,258,357,1572.35,1881.27,110284.44,18-08-2025
4121,416,263,150,792.33,796.56,634.5,18-08-2025
4122,417,127,254,932.97,1083.29,38181.28,18-08-2025
4123,417,239,399,1206.6,1102.33,-41603.73,18-08-2025
4124,417,111,431,640.36,904.13,113684.87,18-08-2025
4125,417,208,161,1406.4,1204.1,-32570.3,18-08-2025
4126,417,91,54,2595.89,3160.06,30465.18,18-08-2025
4127,417,151,460,2376.29,2822.94,205459,18-08-2025
4128,417,298,397,2211.22,2031.1,-71507.64,18-08-2025
4129,417,100,268,2052.57,2940.99,238096.56,18-08-2025
4130,417,9,205,1738.33,1724.27,-2882.3,18-08-2025
4131,417,7,36,2375.21,2269.85,-3792.96,18-08-2025
4132,417,202,264,1419.98,1585.62,43728.96,18-08-2025
4133,417,82,346,2877.68,3212.67,115906.54,18-08-2025
4134,417,170,235,2121.83,3166,245379.95,18-08-2025
4135,417,63,24,1588.91,1512.11,-1843.2,18-08-2025
4136,417,237,186,1041.54,1548.78,94346.64,18-08-2025
4137,418,158,166,2980.61,3894.26,151665.9,18-08-2025
4138,418,9,178,1777.03,1463.52,-55804.78,18-08-2025
4139,418,202,23,1181.98,1703.43,11993.35,18-08-2025
4140,418,194,395,2360.74,2272.64,-34799.5,18-08-2025
4141,418,272,60,2277.02,2055.21,-13308.6,18-08-2025
4142,418,200,123,2253.34,2022.12,-28440.06,18-08-2025
4143,418,69,205,1125.46,1204.3,16162.2,18-08-2025
4144,419,132,309,447.78,378.12,-21524.94,18-08-2025
4145,419,83,361,379.94,458.81,28472.07,18-08-2025
4146,419,233,196,2160.04,2891.13,143293.64,18-08-2025
4147,419,23,244,1233.9,1206.57,-6668.52,18-08-2025
4148,419,292,443,979.35,1157.82,79062.21,18-08-2025
4149,419,145,439,1572.75,1627.76,24149.39,18-08-2025
4150,419,26,329,2618.25,3904.02,423018.33,18-08-2025
4151,419,25,274,544.58,768.29,61296.54,18-08-2025
4152,420,257,226,2065.42,2062.99,-549.18,18-08-2025
4153,420,171,163,298.36,279.78,-3028.54,18-08-2025
4154,420,296,381,2746.8,3996.12,475990.92,18-08-2025
4155,420,263,45,2508.27,2935.13,19208.7,18-08-2025
4156,420,285,456,322.71,277.59,-20574.72,18-08-2025
4157,420,265,82,477.17,706.77,18827.2,18-08-2025
4158,420,98,342,2967.99,3941.83,333053.28,18-08-2025
4159,420,281,453,2447.7,3626.32,533914.86,18-08-2025
4160,420,260,311,335.68,395.2,18510.72,18-08-2025
4161,420,267,484,1995.32,1603.55,-189616.68,18-08-2025
4162,420,219,410,2855.25,4139.43,526513.8,18-08-2025
4163,421,80,404,2927.43,3375.18,180891,18-08-2025
4164,421,292,468,1394.2,1569.42,82002.96,18-08-2025
4165,421,178,18,2846.66,3432.78,10550.16,18-08-2025
4166,421,232,328,2350.93,3163.23,266434.4,18-08-2025
4167,421,45,29,2177.92,2340.52,4715.4,18-08-2025
4168,421,280,118,655.68,631.38,-2867.4,18-08-2025
4169,421,73,158,1353.99,1732.6,59820.38,18-08-2025
4170,421,203,195,2308.77,3439.85,220560.6,18-08-2025
4171,421,117,272,1456.83,2126.3,182095.84,18-08-2025
4172,421,134,48,433.39,464.84,1509.6,18-08-2025
4173,421,259,207,1577.36,1441.74,-28073.34,18-08-2025
4174,421,103,209,801.15,889.1,18381.55,18-08-2025
4175,421,125,70,860.87,1079.09,15275.4,18-08-2025
4176,422,13,100,158.02,194.88,3686,18-08-2025
4177,422,285,438,2600.62,3789.17,520584.9,18-08-2025
4178,422,9,74,1398.18,1367.08,-2301.4,18-08-2025
4179,422,299,312,1316.55,1101.59,-67067.52,18-08-2025
4180,422,155,22,2669.53,3993.73,29132.4,18-08-2025
4181,422,117,346,167.05,215.48,16756.78,18-08-2025
4182,422,45,52,597.9,771.15,9009,18-08-2025
4183,422,135,321,515.56,750.47,75406.11,18-08-2025
4184,422,31,173,1607.56,2314.5,122300.62,18-08-2025
4185,422,18,92,890.86,1112.81,20419.4,18-08-2025
4186,423,63,146,1491.13,2130.46,93342.18,18-08-2025
4187,423,234,126,1329.93,1755.88,53669.7,18-08-2025
4188,423,11,205,1959.88,2559.2,122860.6,18-08-2025
4189,423,110,200,1545.95,1274.44,-54302,18-08-2025
4190,423,227,83,435.17,401.79,-2770.54,18-08-2025
4191,423,165,19,2937.63,3910.35,18481.68,18-08-2025
4192,423,112,170,949.05,1239.07,49303.4,18-08-2025
4193,423,95,126,1281.23,1167.43,-14338.8,18-08-2025
4194,423,159,55,2006.68,2070.26,3496.9,18-08-2025
4195,423,6,229,2200.01,1765.71,-99454.7,18-08-2025
4196,424,266,135,407.73,455.42,6438.15,18-08-2025
4197,424,263,163,1199.88,1435.11,38342.49,18-08-2025
4198,424,26,454,2381.23,2866.3,220221.78,18-08-2025
4199,424,36,128,1874.29,1668.56,-26333.44,18-08-2025
4200,424,175,229,1607.87,2009.46,91964.11,18-08-2025
4201,424,100,351,1125.17,942.9,-63976.77,18-08-2025
4202,424,289,207,84.52,106.75,4601.61,18-08-2025
4203,424,67,275,2097.43,2243.22,40092.25,18-08-2025
4204,424,99,221,1473.25,1435.84,-8267.61,18-08-2025
4205,424,256,202,257.62,364.03,21494.82,18-08-2025
4206,424,107,335,1447.89,1228.14,-73616.25,18-08-2025
4207,424,225,432,2094.56,2700.12,261601.92,18-08-2025
4208,424,239,433,664.55,816.47,65781.36,18-08-2025
4209,424,170,180,417.38,562.38,26100,18-08-2025
4210,425,115,191,1535.1,1610.36,14374.66,18-08-2025
4211,425,51,200,613.2,882.9,53940,18-08-2025
4212,425,273,416,1053.94,1075.52,8977.28,18-08-2025
4213,425,42,349,858.83,1187,114531.33,18-08-2025
4214,425,210,452,1305.37,1672.26,165834.28,18-08-2025
4215,425,129,237,2763.26,4130.23,323971.89,18-08-2025
4216,425,38,428,530.23,463.34,-28628.92,18-08-2025
4217,425,254,33,742.16,848.11,3496.35,18-08-2025
4218,425,262,129,59.04,59.08,5.16,18-08-2025
4219,425,43,429,2794.06,2298.13,-212753.97,18-08-2025
4220,425,163,422,535.79,444.11,-38688.96,18-08-2025
4221,426,110,360,437.11,387.93,-17704.8,18-08-2025
4222,426,107,218,1673.71,2213.45,117663.32,18-08-2025
4223,426,182,293,2672.49,3406.09,214944.8,18-08-2025
4224,426,142,31,396.91,502.86,3284.45,18-08-2025
4225,426,95,428,2141.5,3043.52,386064.56,18-08-2025
4226,426,17,178,1960.23,2670.84,126488.58,18-08-2025
4227,426,87,282,54.55,73.71,5403.12,18-08-2025
4228,426,126,205,636.03,611.42,-5045.05,18-08-2025
4229,426,280,23,209.05,198.16,-250.47,18-08-2025
4230,426,120,173,870.32,998,22088.64,18-08-2025
4231,427,108,279,2863.47,3702.33,234041.94,18-08-2025
4232,427,148,186,2500.66,2516.11,2873.7,18-08-2025
4233,427,285,392,1364.83,2022.45,257787.04,18-08-2025
4234,427,128,227,2249.22,2744.74,112483.04,18-08-2025
4235,427,72,142,2022.75,2753.68,103792.06,18-08-2025
4236,427,155,291,2315.61,2000.96,-91563.15,18-08-2025
4237,427,223,171,2970.36,3513.22,92829.06,18-08-2025
4238,427,228,449,1754.22,1506.81,-111087.09,18-08-2025
4239,427,199,462,768.85,982.36,98641.62,18-08-2025
4240,427,189,171,1773.85,2319.27,93266.82,18-08-2025
4241,427,24,318,2006.68,2567.22,178251.72,18-08-2025
4242,427,263,323,1153.1,1227.1,23902,18-08-2025
4243,427,32,426,1089.69,950.29,-59384.4,18-08-2025
4244,427,92,69,1423.12,1573.85,10400.37,18-08-2025
4245,427,222,227,108.08,101.48,-1498.2,18-08-2025
4246,428,129,82,1693.64,2432.8,60611.12,18-08-2025
4247,428,116,210,2045.33,1865.38,-37789.5,18-08-2025
4248,428,215,125,2158.63,2132.08,-3318.75,18-08-2025
4249,428,44,443,892.62,934.26,18446.52,18-08-2025
4250,428,6,331,914.07,859.98,-17903.79,18-08-2025
4251,428,12,362,2811.89,2542.91,-97370.76,18-08-2025
4252,428,177,137,2712.08,3594.41,120879.21,18-08-2025
4253,428,198,124,1773.89,1774.45,69.44,18-08-2025
4254,428,286,170,2524.56,2049.45,-80768.7,18-08-2025
4255,429,91,142,246.12,329.48,11837.12,18-08-2025
4256,429,269,284,112.13,154.97,12166.56,18-08-2025
4257,429,70,468,2633.99,3810.36,550541.16,18-08-2025
4258,429,9,397,1446.05,2031.88,232574.51,18-08-2025
4259,429,166,469,1853.74,2490.68,298724.86,18-08-2025
4260,429,66,126,433.58,599.39,20892.06,18-08-2025
4261,429,152,376,1357.98,1632.74,103309.76,18-08-2025
4262,429,238,94,1141.29,1627.33,45687.76,18-08-2025
4263,429,232,481,898.7,962.23,30557.93,18-08-2025
4264,429,118,344,1398.44,1156.17,-83340.88,18-08-2025
4265,430,101,493,2740.97,3816.7,530334.89,18-08-2025
4266,430,144,317,1865.95,2413.25,173494.1,18-08-2025
4267,430,56,69,1052.32,1458.35,28016.07,18-08-2025
4268,430,149,128,586.99,685.2,12570.88,18-08-2025
4269,430,248,169,934.71,1081.12,24743.29,18-08-2025
4270,430,119,336,1216.64,1155.27,-20620.32,18-08-2025
4271,430,99,220,2704.08,3699.28,218944,18-08-2025
4272,430,68,256,2582.09,3737.64,295820.8,18-08-2025
4273,431,70,190,2322.38,3066.5,141382.8,18-08-2025
4274,431,178,131,2778.75,4127.93,176742.58,18-08-2025
4275,431,163,450,621.79,740.62,53473.5,18-08-2025
4276,431,233,293,318.35,460.38,41614.79,18-08-2025
4277,431,55,383,1766.44,1894.93,49211.67,18-08-2025
4278,431,139,440,547.64,692.65,63804.4,18-08-2025
4279,431,243,176,1315.82,1219.45,-16961.12,18-08-2025
4280,431,1,433,1746.32,2090.08,148848.08,18-08-2025
4281,431,27,208,2514.15,2949.87,90629.76,18-08-2025
4282,431,220,177,606.2,561.36,-7936.68,18-08-2025
4283,431,249,345,1344.43,1985.9,221307.15,18-08-2025
4284,431,299,127,1710.01,2549.91,106667.3,18-08-2025
4285,431,267,235,2532.27,2887.14,83394.45,18-08-2025
4286,432,111,429,1858.04,2109.78,107996.46,18-08-2025
4287,432,130,193,1408.34,1675.33,51529.07,18-08-2025
4288,432,198,500,2906.88,2401.21,-252835,18-08-2025
4289,432,170,31,1799.24,1617.04,-5648.2,18-08-2025
4290,432,266,447,2053.61,2448.8,176649.93,18-08-2025
4291,432,215,80,427.11,612.4,14823.2,18-08-2025
4292,432,192,492,1646.25,1930.42,139811.64,18-08-2025
4293,432,144,182,855.89,918.27,11353.16,18-08-2025
4294,432,86,181,2482.51,2712.44,41617.33,18-08-2025
4295,432,164,40,1706.34,1460.48,-9834.4,18-08-2025
4296,432,52,359,1197.6,1315.03,42157.37,18-08-2025
4297,432,37,95,1301.01,1585.24,27001.85,18-08-2025
4298,432,98,498,1615.76,2379.81,380496.9,18-08-2025
4299,433,112,66,2126.45,2702.69,38031.84,18-08-2025
4300,433,248,167,1895.61,1880.83,-2468.26,18-08-2025
4301,433,18,238,259.98,337.9,18544.96,18-08-2025
4302,433,228,168,603.63,501.33,-17186.4,18-08-2025
4303,433,34,427,2637.19,3106.12,200233.11,18-08-2025
4304,433,23,450,2118.4,2798.97,306256.5,18-08-2025
4305,433,74,452,560.69,607.93,21352.48,18-08-2025
4306,433,199,494,2582.48,3521.61,463930.22,18-08-2025
4307,433,69,40,468.66,645.57,7076.4,18-08-2025
4308,433,41,88,2970.75,3927.33,84179.04,18-08-2025
4309,434,22,108,2389.39,3015.87,67659.84,18-08-2025
4310,434,251,260,637.32,528.62,-28262,18-08-2025
4311,434,219,26,1972.56,2101.05,3340.74,18-08-2025
4312,434,229,121,2992.32,2577.61,-50179.91,18-08-2025
4313,434,64,468,2064.92,2631.04,264944.16,18-08-2025
4314,434,72,32,2546.2,3536.43,31687.36,18-08-2025
4315,434,151,261,231.9,241.26,2442.96,18-08-2025
4316,434,28,24,593.4,658.87,1571.28,18-08-2025
4317,434,289,40,2010.81,2655.3,25779.6,18-08-2025
4318,434,123,154,1271.07,1067.62,-31331.3,18-08-2025
4319,434,133,404,1922.61,2781.7,347072.36,18-08-2025
4320,434,231,77,2591.05,3496.41,69712.72,18-08-2025
4321,434,66,109,351.96,490.3,15079.06,18-08-2025
4322,434,2,437,1102.51,1316.5,93513.63,18-08-2025
4323,435,298,360,784.11,907.69,44488.8,18-08-2025
4324,435,143,250,2401.09,2857.02,113982.5,18-08-2025
4325,435,227,325,1969.73,2903.05,303329,18-08-2025
4326,435,48,486,2683.36,3993.51,636732.9,18-08-2025
4327,435,166,496,1430.77,1814.75,190454.08,18-08-2025
4328,435,61,155,1695.81,1983.09,44528.4,18-08-2025
4329,435,186,268,1448.47,1936.46,130781.32,18-08-2025
4330,435,288,240,815.88,674.8,-33859.2,18-08-2025
4331,435,272,302,1006.73,1271.33,79909.2,18-08-2025
4332,435,23,475,2916.85,3742.43,392150.5,18-08-2025
4333,435,41,309,1158.22,1690.01,164323.11,18-08-2025
4334,435,286,301,737.98,1002.19,79527.21,18-08-2025
4335,435,205,25,1176.47,1435.71,6481,18-08-2025
4336,436,267,133,1872.38,1976.58,13858.6,18-08-2025
4337,436,149,213,2807.36,3390.57,124223.73,18-08-2025
4338,436,248,486,1108.73,1292.69,89404.56,18-08-2025
4339,436,181,289,2877.92,4224.67,389210.75,18-08-2025
4340,436,234,50,2758.17,3274.58,25820.5,18-08-2025
4341,437,277,33,1118.02,1341.65,7379.79,18-08-2025
4342,437,147,385,592.55,607.94,5925.15,18-08-2025
4343,437,164,368,564.88,758.6,71288.96,18-08-2025
4344,437,232,296,2929.52,3447.13,153212.56,18-08-2025
4345,437,300,488,1876.15,1639.77,-115353.44,18-08-2025
4346,437,168,79,1225.05,1388.55,12916.5,18-08-2025
4347,437,196,345,800.16,1077.82,95792.7,18-08-2025
4348,437,245,378,2967.66,2944.31,-8826.3,18-08-2025
4349,437,281,467,1736.8,1505.24,-108138.52,18-08-2025
4350,437,172,374,2676.62,2247.44,-160513.32,18-08-2025
4351,437,69,123,189.04,240.07,6276.69,18-08-2025
4352,437,5,466,1128.01,1093.17,-16235.44,18-08-2025
4353,437,11,362,2825.25,4032.75,437115,18-08-2025
4354,438,57,398,2370.77,2055.98,-125286.42,18-08-2025
4355,438,143,452,649.66,522.55,-57453.72,18-08-2025
4356,438,157,377,798.01,920.63,46227.74,18-08-2025
4357,438,196,289,2539.43,3536.24,288078.09,18-08-2025
4358,438,193,375,1770.78,2012.37,90596.25,18-08-2025
4359,438,86,241,2659.26,2951.07,70326.21,18-08-2025
4360,438,44,41,941.39,1095.54,6320.15,18-08-2025
4361,438,69,153,281.03,420.6,21354.21,18-08-2025
4362,439,1,329,100.92,126.33,8359.89,18-08-2025
4363,439,269,390,2567.05,3324.8,295522.5,18-08-2025
4364,439,42,243,1823.08,2327.2,122501.16,18-08-2025
4365,439,100,455,933.11,1071.85,63126.7,18-08-2025
4366,439,139,138,335.08,383.71,6710.94,18-08-2025
4367,439,64,29,2155.77,2927.81,22389.16,18-08-2025
4368,439,144,62,1444.84,1441.7,-194.68,18-08-2025
4369,439,182,76,1051.05,1290.38,18189.08,18-08-2025
4370,439,153,408,329.02,419.47,36903.6,18-08-2025
4371,440,74,240,2092.07,1966.06,-30242.4,18-08-2025
4372,440,46,164,2888.83,2823.42,-10727.24,18-08-2025
4373,440,203,434,816.28,964.38,64275.4,18-08-2025
4374,440,196,474,200.44,173.21,-12907.02,18-08-2025
4375,440,182,215,1440.45,1801.81,77692.4,18-08-2025
4376,440,257,251,255.87,268.06,3059.69,18-08-2025
4377,440,226,491,562.43,533.17,-14366.66,18-08-2025
4378,441,58,218,779.05,1147.86,80400.58,18-08-2025
4379,441,163,283,1012.86,1119.28,30116.86,18-08-2025
4380,441,8,140,1373.81,1149.19,-31446.8,18-08-2025
4381,441,233,267,893.3,793.39,-26675.97,18-08-2025
4382,441,257,357,2443.27,2017.47,-152010.6,18-08-2025
4383,441,146,400,2925.34,3119.08,77496,18-08-2025
4384,441,140,236,2333.15,3044.74,167935.24,18-08-2025
4385,442,24,81,2630.92,2239.76,-31683.96,18-08-2025
4386,442,209,373,1984.1,1963.88,-7542.06,18-08-2025
4387,442,294,210,1629.61,2068.52,92171.1,18-08-2025
4388,442,197,287,2209.37,2610.31,115069.78,18-08-2025
4389,442,273,340,2833.95,2932.31,33442.4,18-08-2025
4390,442,99,46,1279.85,1264.62,-700.58,18-08-2025
4391,442,14,283,2990.79,2528.15,-130927.12,18-08-2025
4392,442,61,463,93.55,84.84,-4032.73,18-08-2025
4393,442,119,57,2017.16,2375.35,20416.83,18-08-2025
4394,442,60,338,2955.56,3745.98,267161.96,18-08-2025
4395,442,205,479,1827.36,2659.77,398724.39,18-08-2025
4396,442,280,363,485.16,490.16,1815,18-08-2025
4397,442,28,389,1469.26,1243.55,-87801.19,18-08-2025
4398,443,124,302,1424.9,1282.18,-43101.44,18-08-2025
4399,443,74,227,660.98,821.2,36369.94,18-08-2025
4400,443,119,365,1280.47,1905.12,227997.25,18-08-2025
4401,443,121,182,1702.34,1375.52,-59481.24,18-08-2025
4402,443,156,456,1806.02,2443.62,290745.6,18-08-2025
4403,443,56,385,1036.33,1553.06,198941.05,18-08-2025
4404,443,233,361,853.25,1266.08,149031.63,18-08-2025
4405,443,105,483,1494.17,2060.66,273614.67,18-08-2025
4406,443,185,106,1462.71,1508.17,4818.76,18-08-2025
4407,443,2,102,1610.53,2006.27,40365.48,18-08-2025
4408,443,4,341,2931.3,2615.48,-107694.62,18-08-2025
4409,443,168,494,2451.06,3614.45,574714.66,18-08-2025
4410,444,21,25,1387.43,1469.54,2052.75,18-08-2025
4411,444,150,36,1891.07,1724.16,-6008.76,18-08-2025
4412,444,170,150,1924.69,2468.22,81529.5,18-08-2025
4413,444,18,90,313.7,399.56,7727.4,18-08-2025
4414,444,79,124,772.19,647.46,-15466.52,18-08-2025
4415,444,193,149,1048.83,1413.34,54311.99,18-08-2025
4416,444,94,69,2068.59,2454.26,26611.23,18-08-2025
4417,445,264,456,2273.55,3125.04,388279.44,18-08-2025
4418,445,236,161,1029.13,916.17,-18186.56,18-08-2025
4419,445,9,323,280.81,414.25,43101.12,18-08-2025
4420,445,178,12,2228.7,2475.38,2960.16,18-08-2025
4421,445,15,240,1172.87,1371.98,47786.4,18-08-2025
4422,445,272,120,63.65,72.1,1014,18-08-2025
4423,445,250,317,592.87,805.26,67327.63,18-08-2025
4424,445,280,420,2697.4,2800.53,43314.6,18-08-2025
4425,446,91,139,276.14,407.87,18310.47,18-08-2025
4426,446,94,421,2971.27,2995.04,10007.17,18-08-2025
4427,446,245,122,1167.31,1689.92,63758.42,18-08-2025
4428,446,81,333,1241.36,1313.91,24159.15,18-08-2025
4429,446,38,433,2840.88,3182.06,147730.94,18-08-2025
4430,447,67,456,822.08,1109.88,131236.8,18-08-2025
4431,447,164,493,1719.63,2344.02,307824.27,18-08-2025
4432,447,254,34,1563.41,1635.75,2459.56,18-08-2025
4433,447,282,378,2054.9,1928.37,-47828.34,18-08-2025
4434,447,15,78,1278.5,1640.59,28243.02,18-08-2025
4435,447,36,293,743.47,730.14,-3905.69,18-08-2025
4436,447,151,384,2168.51,2760.84,227454.72,18-08-2025
4437,447,130,424,770.7,1101.07,140076.88,18-08-2025
4438,447,89,202,799.42,928.91,26156.98,18-08-2025
4439,447,143,182,2949.19,2825.67,-22480.64,18-08-2025
4440,447,1,414,1082.7,1540.98,189727.92,18-08-2025
4441,447,291,323,2967.9,3696.43,235315.19,18-08-2025
4442,447,116,412,2232.49,2294.33,25478.08,18-08-2025
4443,447,111,439,2802.45,2350.22,-198528.97,18-08-2025
4444,447,70,317,2992.42,2870.37,-38689.85,18-08-2025
4445,448,139,124,1182.41,1720.61,66736.8,18-08-2025
4446,448,104,16,505.5,751.33,3933.28,18-08-2025
4447,448,127,450,1359.16,1666.99,138523.5,18-08-2025
4448,448,24,443,1876.08,2464.61,260718.79,18-08-2025
4449,448,13,262,2129.84,2017.18,-29516.92,18-08-2025
4450,448,282,338,2714.33,3275.14,189553.78,18-08-2025
4451,448,287,187,1067.65,877.77,-35507.56,18-08-2025
4452,448,40,209,1869.94,1643.79,-47265.35,18-08-2025
4453,448,58,372,342.19,430.82,32970.36,18-08-2025
4454,448,103,421,1318.83,1399.26,33861.03,18-08-2025
4455,448,95,483,448.64,562.63,55057.17,18-08-2025
4456,448,15,320,2275.36,2982.1,226156.8,18-08-2025
4457,449,152,201,1852.86,1563.67,-58127.19,18-08-2025
4458,449,183,280,2826.78,4177.11,378092.4,18-08-2025
4459,449,269,487,2529.7,2272.79,-125115.17,18-08-2025
4460,449,16,327,2512.51,3631.76,365994.75,18-08-2025
4461,449,26,34,2330.19,2738.65,13887.64,18-08-2025
4462,450,205,13,177.11,205.52,369.33,18-08-2025
4463,450,111,201,754.75,931.17,35460.42,18-08-2025
4464,450,151,145,381.19,409,4032.45,18-08-2025
4465,450,36,27,1854.53,1533.36,-8671.59,18-08-2025
4466,450,285,200,1852.04,2099.23,49438,18-08-2025
4467,450,120,385,987.05,1435,172460.75,18-08-2025
4468,450,44,234,1883.74,1703.7,-42129.36,18-08-2025
4469,450,8,42,1004.28,1495.38,20626.2,18-08-2025
4470,450,186,29,1186.81,1197.67,314.94,18-08-2025
4471,450,241,238,2921.67,4112.81,283491.32,18-08-2025
4472,450,279,363,1020.83,1185.37,59728.02,18-08-2025
4473,451,125,360,1473.28,1603.1,46735.2,18-08-2025
4474,451,10,497,1443.05,1656.19,105930.58,18-08-2025
4475,451,257,11,1566.87,1976.53,4506.26,18-08-2025
4476,451,74,17,2669.25,3642.14,16539.13,18-08-2025
4477,451,28,256,1532.57,1961.34,109765.12,18-08-2025
4478,451,42,402,1109.15,1264.37,62398.44,18-08-2025
4479,451,41,469,1701.42,2339.35,299189.17,18-08-2025
4480,451,126,433,2993.95,4324.51,576132.48,18-08-2025
4481,451,195,134,1353.33,1945.61,79365.52,18-08-2025
4482,451,127,452,1096.38,1486.5,176334.24,18-08-2025
4483,452,161,182,827.84,1097.18,49019.88,18-08-2025
4484,452,21,440,1142.97,1252.5,48193.2,18-08-2025
4485,452,165,427,1369.65,1988.44,264223.33,18-08-2025
4486,452,60,375,2521.03,3335.82,305546.25,18-08-2025
4487,452,51,289,1951.18,2698.31,215920.57,18-08-2025
4488,452,96,444,128.24,184.07,24788.52,18-08-2025
4489,452,36,309,1887.84,1816.42,-22068.78,18-08-2025
4490,452,227,62,297.58,436.15,8591.34,18-08-2025
4491,452,112,263,2249.56,3290.31,273717.25,18-08-2025
4492,452,42,157,512.73,503.81,-1400.44,18-08-2025
4493,452,120,433,2718.45,3577.98,372176.49,18-08-2025
4494,452,103,323,764.3,935.06,55155.48,18-08-2025
4495,453,191,447,2935.28,2694.19,-107767.23,18-08-2025
4496,453,253,277,1402.45,1494.21,25417.52,18-08-2025
4497,453,37,181,2129.81,2432.71,54824.9,18-08-2025
4498,453,232,327,2611.23,3174.74,184267.77,18-08-2025
4499,453,61,403,805.56,735.86,-28089.1,18-08-2025
4500,453,120,85,1596.84,2253.46,55812.7,18-08-2025
4501,453,184,100,1310.85,1206.38,-10447,18-08-2025
4502,453,194,176,1105.65,1220.36,20188.96,18-08-2025
4503,453,182,208,1860.35,2506.88,134478.24,18-08-2025
4504,453,55,288,1318.19,1282.63,-10241.28,18-08-2025
4505,453,179,290,1815.72,2002.41,54140.1,18-08-2025
4506,453,87,205,1173.19,1672.11,102278.6,18-08-2025
4507,453,94,192,80.35,116.92,7021.44,18-08-2025
4508,453,275,370,482.8,520.58,13978.6,18-08-2025
4509,454,280,444,1440.46,1239.37,-89283.96,18-08-2025
4510,454,223,226,2735.35,2684.77,-11431.08,18-08-2025
4511,454,239,459,283.3,289.53,2859.57,18-08-2025
4512,454,83,209,1418.08,1216.55,-42119.77,18-08-2025
4513,454,17,290,283.94,328.97,13058.7,18-08-2025
4514,454,177,149,2477.42,2733.03,38085.89,18-08-2025
4515,454,245,396,1412.72,1923.35,202209.48,18-08-2025
4516,454,134,36,421.42,405.68,-566.64,18-08-2025
4517,454,229,172,50.91,62.19,1940.16,18-08-2025
4518,454,94,443,1718.73,2389.9,297328.31,18-08-2025
4519,454,93,39,445.85,386.94,-2297.49,18-08-2025
4520,454,256,39,2276.62,3118.85,32846.97,18-08-2025
4521,454,232,69,667.88,762.14,6503.94,18-08-2025
4522,454,161,340,2420.92,2670.75,84942.2,18-08-2025
4523,455,79,91,477.15,530.36,4842.11,18-08-2025
4524,455,158,307,468.61,511.16,13062.85,18-08-2025
4525,455,195,205,934.72,1176.21,49505.45,18-08-2025
4526,455,9,487,822.38,885.21,30598.21,18-08-2025
4527,455,131,401,2939.66,3175.39,94527.73,18-08-2025
4528,456,100,277,641.79,640.77,-282.54,18-08-2025
4529,456,74,342,234.82,231.85,-1015.74,18-08-2025
4530,456,298,121,1941.57,2634.95,83898.98,18-08-2025
4531,456,294,216,258.63,227.64,-6693.84,18-08-2025
4532,456,42,374,1300.34,1485.12,69107.72,18-08-2025
4533,456,230,101,1381.07,1691.72,31375.65,18-08-2025
4534,456,32,282,2032.17,2540.27,143284.2,18-08-2025
