trade_id,user_id,stock_id,order_type,order_mode,trade_date,trade_time,quantity,price_per_share,total_value,brokerage_fee,exchange,sector,trade_status,settlement_date,currency,stoploss,target_price,holding_type
17129,417,171,Sell,Limit,03-10-2024,23:27:05,330,4035.46,1331701.8,9.79,NSE,Auto,Pending,22-03-2025,INR,4027.17,4043.4,Intraday
17130,72,182,Sell,Limit,13-08-2025,19:56:58,627,2114.64,1325879.28,34.01,BSE,FMCG,Pending,30-11-2024,INR,2107.1,2161.11,Intraday
17131,187,15,Sell,Market,25-02-2025,02:14:19,33,1947.69,64273.77,14.13,BSE,Pharma,Cancelled,10-04-2025,INR,1914.82,1954.75,Intraday
17132,59,205,Sell,StopLoss,05-01-2025,18:44:04,527,1291.72,680736.44,66.86,BSE,IT,Executed,24-10-2024,INR,1274.67,1335.46,Intraday
17133,269,232,Buy,Limit,16-01-2025,09:06:11,388,520.51,201957.88,38.4,BSE,Auto,Pending,21-10-2024,INR,471.14,535.33,Intraday
17134,350,290,Buy,Limit,23-06-2025,08:34:26,419,4781.23,2003335.37,40.43,NSE,Auto,Pending,31-08-2024,INR,4774.78,4798.59,Delivery
17135,13,64,Buy,Limit,06-12-2024,10:21:30,215,4172.22,897027.3,64.88,NSE,Auto,Cancelled,19-03-2025,INR,4147.34,4191.7,F&O
17136,282,164,Buy,Market,13-06-2025,00:04:30,150,4589.98,688497,56.78,BSE,IT,Executed,02-12-2024,INR,4566.32,4598.1,Delivery
17137,9,133,Sell,Limit,22-01-2025,19:57:52,204,645.37,131655.48,13.05,BSE,Banking,Pending,07-05-2025,INR,637.48,692.45,Delivery
17138,409,294,Buy,Market,15-12-2024,23:06:02,491,1269.54,623344.14,87.87,BSE,FMCG,Pending,22-02-2025,INR,1226.95,1305.48,Intraday
17139,181,179,Buy,Market,23-03-2025,03:45:23,654,4165.99,2724557.46,23.52,NSE,Banking,Cancelled,24-02-2025,INR,4140.62,4173.94,F&O
17140,473,17,Sell,Limit,18-07-2025,00:54:41,864,2440.91,2108946.24,66.09,NSE,Banking,Cancelled,01-06-2025,INR,2400.9,2460.94,F&O
17141,120,151,Sell,StopLoss,31-07-2025,12:44:28,828,1682.52,1393126.56,77.14,BSE,IT,Cancelled,30-12-2024,INR,1666.77,1718.02,F&O
17142,11,90,Buy,Market,13-06-2025,13:17:34,333,954.6,317881.8,83.34,NSE,FMCG,Executed,16-04-2025,INR,931.71,995.78,Delivery
17143,162,16,Buy,Market,25-02-2025,18:52:55,825,4302.38,3549463.5,17.52,BSE,IT,Pending,09-08-2025,INR,4293.43,4312.47,F&O
17144,9,256,Buy,Limit,08-11-2024,05:38:05,986,4029.43,3973017.98,72.5,NSE,Auto,Cancelled,27-03-2025,INR,3996.54,4076.96,Intraday
17145,333,79,Sell,StopLoss,21-06-2025,19:52:57,421,2226.83,937495.43,55.21,NSE,Auto,Cancelled,15-10-2024,INR,2205.96,2239.66,Intraday
17146,404,100,Buy,StopLoss,04-11-2024,19:11:35,166,2328.42,386517.72,20.64,NSE,Energy,Cancelled,13-07-2025,INR,2288.69,2344.38,F&O
17147,66,167,Sell,Market,10-06-2025,12:01:23,842,673.44,567036.48,13.02,BSE,Banking,Executed,14-06-2025,INR,632.5,712.52,F&O
17148,34,147,Sell,Limit,29-01-2025,05:50:40,15,4759.33,71389.95,59.76,NSE,Energy,Executed,28-03-2025,INR,4733.22,4788.05,Delivery
17149,267,147,Buy,Market,28-04-2025,13:25:35,410,3132.42,1284292.2,94.4,NSE,Energy,Pending,09-02-2025,INR,3095.87,3153.82,Intraday
17150,408,38,Sell,Limit,08-06-2025,21:27:19,465,2149.53,999531.45,7.83,BSE,IT,Cancelled,14-02-2025,INR,2141.81,2195.41,F&O
17151,236,59,Sell,StopLoss,05-11-2024,13:12:00,327,4038.4,1320556.8,5.39,BSE,Banking,Cancelled,22-02-2025,INR,4012.09,4087.53,Delivery
17152,90,286,Sell,StopLoss,07-03-2025,13:43:21,726,4811.31,3493011.06,30.75,NSE,Pharma,Executed,01-10-2024,INR,4779.26,4829.8,F&O
17153,154,108,Sell,StopLoss,04-05-2025,00:51:11,667,2201.88,1468653.96,58.76,NSE,Auto,Cancelled,14-02-2025,INR,2195.11,2238.46,F&O
17154,115,187,Buy,StopLoss,24-11-2024,13:12:42,647,307.8,199146.6,26.93,BSE,Energy,Cancelled,20-08-2024,INR,283.92,336.73,Intraday
17155,119,67,Buy,StopLoss,16-10-2024,11:46:30,440,2938.62,1292992.8,97.13,BSE,Pharma,Pending,16-11-2024,INR,2922.05,2953.02,Intraday
17156,114,20,Buy,Market,26-07-2025,18:30:33,415,2617.24,1086154.6,77.56,NSE,Banking,Executed,27-04-2025,INR,2594.65,2640.4,Intraday
17157,273,272,Buy,Limit,18-03-2025,00:56:33,612,3392.11,2075971.32,18.1,BSE,Energy,Pending,12-12-2024,INR,3356.23,3437.67,Delivery
17158,384,215,Buy,Market,26-10-2024,22:05:33,718,4327.57,3107195.26,36.28,NSE,IT,Executed,08-07-2025,INR,4288.63,4344.18,Delivery
17159,261,143,Buy,StopLoss,22-06-2025,19:36:56,300,4771.22,1431366,8.54,NSE,Auto,Pending,11-02-2025,INR,4722.52,4817.08,Delivery
17160,188,255,Sell,StopLoss,02-03-2025,00:37:33,495,1127.94,558330.3,7.77,NSE,Energy,Pending,24-07-2025,INR,1086.22,1172.31,F&O
17161,171,45,Sell,Market,07-12-2024,10:23:00,795,3134.82,2492181.9,20.66,BSE,Energy,Cancelled,09-12-2024,INR,3122.18,3184.46,Delivery
17162,161,209,Buy,Limit,07-12-2024,22:26:11,938,1327.64,1245326.32,64.67,BSE,Pharma,Pending,02-09-2024,INR,1301.61,1357.81,F&O
17163,29,56,Sell,Limit,19-08-2024,08:33:42,345,1088.25,375446.25,25.45,NSE,Energy,Cancelled,02-09-2024,INR,1057.39,1114.41,Intraday
17164,235,115,Sell,Limit,18-06-2025,22:06:38,917,4896.24,4489852.08,20.89,BSE,FMCG,Cancelled,06-02-2025,INR,4873.48,4904.29,Intraday
17165,81,31,Sell,StopLoss,19-05-2025,05:09:26,948,4934.31,4677725.88,66.92,BSE,FMCG,Cancelled,30-05-2025,INR,4926.07,4963.06,Intraday
17166,200,159,Sell,Limit,13-07-2025,08:03:18,952,3427.64,3263113.28,25.71,NSE,IT,Pending,30-05-2025,INR,3406.64,3457.54,Intraday
17167,21,37,Sell,Limit,09-04-2025,14:01:33,547,1180.42,645689.74,95.67,NSE,IT,Executed,13-09-2024,INR,1160.58,1186.96,Intraday
17168,479,254,Sell,StopLoss,03-08-2025,04:08:18,870,3132.94,2725657.8,21.07,BSE,Pharma,Pending,03-06-2025,INR,3125.41,3142.19,Delivery
17169,385,220,Buy,Market,16-02-2025,18:55:19,837,890.08,744996.96,36.57,NSE,Energy,Cancelled,14-03-2025,INR,884.94,937.94,F&O
17170,321,15,Buy,Limit,02-08-2025,15:12:47,128,4562.41,583988.48,7.4,BSE,Pharma,Cancelled,01-02-2025,INR,4524.31,4604.99,F&O
17171,100,142,Buy,StopLoss,02-03-2025,17:04:48,125,3235.56,404445,34.5,BSE,Energy,Pending,18-10-2024,INR,3207.69,3270.04,F&O
17172,85,242,Sell,Limit,25-03-2025,23:52:58,995,182.29,181378.55,70.51,NSE,Banking,Pending,22-07-2025,INR,157.75,214.92,Intraday
17173,295,68,Buy,Market,28-04-2025,08:22:44,335,3269.71,1095352.85,22.87,BSE,IT,Cancelled,21-12-2024,INR,3263.8,3305.36,Intraday
17174,34,102,Buy,Limit,09-06-2025,19:39:01,105,4291.23,450579.15,26.17,NSE,Pharma,Cancelled,26-09-2024,INR,4264.26,4301.43,Delivery
17175,486,160,Buy,StopLoss,11-08-2025,07:16:28,32,4718.39,150988.48,92.35,NSE,Energy,Executed,15-05-2025,INR,4698.56,4757.93,Delivery
17176,480,3,Sell,Limit,01-06-2025,17:32:02,519,1797.01,932648.19,91.59,NSE,Banking,Cancelled,12-08-2025,INR,1766.65,1838.23,F&O
17177,25,256,Buy,Market,21-11-2024,14:34:49,142,1253.03,177930.26,89.68,NSE,Auto,Pending,04-04-2025,INR,1228.18,1291.32,Delivery
17178,3,227,Sell,StopLoss,10-07-2025,07:44:21,512,4604.73,2357621.76,80.84,NSE,Pharma,Pending,25-11-2024,INR,4582.75,4615.6,Delivery
17179,148,153,Sell,StopLoss,16-07-2025,06:43:29,473,389.51,184238.23,45.03,NSE,FMCG,Cancelled,15-09-2024,INR,366.1,437.58,Delivery
17180,135,48,Sell,Market,15-08-2025,13:59:11,216,1774.2,383227.2,49.53,NSE,IT,Cancelled,29-10-2024,INR,1757.16,1781.28,Intraday
17181,395,111,Buy,Market,01-06-2025,14:11:36,285,789.35,224964.75,82.08,BSE,IT,Cancelled,16-03-2025,INR,782.57,811.9,Delivery
17182,77,47,Buy,StopLoss,15-02-2025,20:06:26,12,4153.55,49842.6,23.27,NSE,FMCG,Cancelled,21-05-2025,INR,4104.73,4183.82,F&O
17183,451,93,Buy,StopLoss,28-01-2025,17:41:23,572,346.99,198478.28,61.79,NSE,Energy,Cancelled,19-06-2025,INR,330.44,377.65,Delivery
17184,366,188,Sell,StopLoss,14-04-2025,05:21:38,644,4507.92,2903100.48,46.89,NSE,FMCG,Cancelled,28-10-2024,INR,4472.83,4518.15,F&O
17185,330,263,Buy,StopLoss,28-08-2024,10:10:00,682,2535.73,1729367.86,9.68,NSE,Auto,Cancelled,07-06-2025,INR,2514.22,2551.41,Intraday
17186,466,102,Sell,Limit,10-09-2024,20:20:29,526,2678.85,1409075.1,89.16,NSE,Pharma,Executed,01-09-2024,INR,2664.06,2712.56,Intraday
17187,108,1,Buy,Market,14-07-2025,15:37:13,717,3734.18,2677407.06,58.8,BSE,IT,Pending,03-09-2024,INR,3688.46,3781.26,F&O
17188,202,146,Buy,StopLoss,06-08-2025,13:10:38,839,2179.27,1828407.53,20.9,BSE,Auto,Executed,19-07-2025,INR,2157.81,2223.34,Delivery
17189,68,156,Sell,Market,02-04-2025,18:35:04,617,2689.24,1659261.08,48.21,NSE,IT,Executed,18-08-2025,INR,2639.45,2711.46,Delivery
17190,300,242,Buy,Limit,16-01-2025,12:51:20,891,1254.3,1117581.3,25.49,NSE,Banking,Cancelled,28-06-2025,INR,1220.76,1263.08,Delivery
17191,321,23,Sell,Limit,13-12-2024,18:06:13,260,2025.77,526700.2,53.76,BSE,Energy,Pending,11-05-2025,INR,2014.98,2058.7,Delivery
17192,201,144,Sell,Market,21-05-2025,02:10:02,582,3969.77,2310406.14,23.23,BSE,Banking,Pending,02-07-2025,INR,3944.75,3979.11,Intraday
17193,367,18,Buy,StopLoss,27-01-2025,20:53:31,881,3363.03,2962829.43,17.32,BSE,Auto,Cancelled,01-05-2025,INR,3326.95,3412.74,F&O
17194,432,54,Sell,StopLoss,04-11-2024,00:25:38,146,3004.75,438693.5,74.65,BSE,Auto,Cancelled,28-12-2024,INR,2969.38,3012.26,Delivery
17195,46,284,Buy,StopLoss,03-01-2025,01:00:26,538,1763.59,948811.42,30.97,NSE,Banking,Cancelled,10-09-2024,INR,1731.06,1792.02,Delivery
17196,355,284,Buy,StopLoss,14-08-2025,01:34:34,712,380.7,271058.4,99.47,NSE,Banking,Cancelled,03-04-2025,INR,373.92,430.08,Intraday
17197,325,136,Buy,Market,21-09-2024,22:29:39,612,2325.77,1423371.24,39.11,NSE,Banking,Cancelled,12-07-2025,INR,2312.48,2358.68,Intraday
17198,307,206,Buy,StopLoss,21-07-2025,16:15:27,425,4298.07,1826679.75,73.05,BSE,Pharma,Cancelled,25-10-2024,INR,4266.26,4308.15,Intraday
17199,235,70,Buy,Market,12-03-2025,15:35:41,780,3633.59,2834200.2,35.8,NSE,Auto,Pending,07-09-2024,INR,3607.64,3662.06,F&O
17200,455,111,Buy,StopLoss,19-06-2025,17:19:51,403,1270.31,511934.93,39.04,BSE,IT,Executed,24-09-2024,INR,1223.85,1290.74,Intraday
17201,228,73,Sell,Limit,30-12-2024,18:38:36,142,119.99,17038.58,17,NSE,Banking,Cancelled,08-10-2024,INR,89.24,133.59,Intraday
17202,294,80,Sell,Limit,11-11-2024,17:25:40,216,4706.14,1016526.24,77.57,BSE,IT,Cancelled,23-10-2024,INR,4656.44,4735.05,Delivery
17203,370,291,Sell,Limit,09-09-2024,04:29:15,747,4717.03,3523621.41,18.2,BSE,Pharma,Pending,08-07-2025,INR,4690.28,4758.36,F&O
17204,119,242,Sell,Market,19-09-2024,07:08:08,500,3603.53,1801765,30.42,NSE,Banking,Executed,24-06-2025,INR,3565.89,3613.18,F&O
17205,64,6,Buy,StopLoss,06-01-2025,07:31:22,820,1878.84,1540648.8,84.98,NSE,IT,Pending,09-09-2024,INR,1830.44,1906.04,Delivery
17206,65,29,Buy,StopLoss,12-01-2025,02:22:47,93,4800.33,446430.69,50.25,BSE,IT,Executed,02-04-2025,INR,4757.8,4846.85,Delivery
17207,403,211,Sell,Limit,09-08-2025,02:02:09,460,99.32,45687.2,52.45,NSE,Auto,Cancelled,17-10-2024,INR,65.28,143.66,Intraday
17208,475,293,Sell,StopLoss,05-12-2024,22:48:19,407,2102.23,855607.61,43.08,BSE,FMCG,Executed,14-10-2024,INR,2062.82,2121.69,Delivery
17209,49,300,Buy,Market,06-07-2025,04:56:00,224,2134.88,478213.12,25.57,BSE,FMCG,Pending,03-07-2025,INR,2122.82,2155.35,Delivery
17210,421,251,Buy,Market,27-07-2025,17:26:03,129,2399.15,309490.35,16.1,BSE,FMCG,Executed,02-07-2025,INR,2352.25,2415.32,Delivery
17211,130,41,Buy,Market,09-05-2025,21:23:16,12,1916.59,22999.08,35.58,BSE,Energy,Executed,06-01-2025,INR,1887.3,1935.39,Intraday
17212,340,3,Buy,StopLoss,05-10-2024,22:35:27,93,3068.71,285390.03,27.64,NSE,Banking,Cancelled,18-09-2024,INR,3041.92,3103.88,Delivery
17213,416,162,Buy,Market,10-04-2025,18:45:48,574,2478.63,1422733.62,83.47,BSE,FMCG,Cancelled,23-04-2025,INR,2465.41,2515.68,Intraday
17214,30,149,Buy,Market,30-06-2025,05:00:41,458,1304.51,597465.58,75.52,BSE,Energy,Cancelled,21-03-2025,INR,1294.21,1340.7,Delivery
17215,321,178,Sell,Limit,18-01-2025,18:57:59,371,2521.12,935335.52,62.94,NSE,Auto,Cancelled,13-12-2024,INR,2485.75,2559.49,Delivery
17216,186,259,Sell,Market,23-02-2025,03:37:20,178,3562.83,634183.74,79.18,BSE,Auto,Executed,16-05-2025,INR,3528.47,3570.96,Delivery
17217,116,204,Buy,StopLoss,13-03-2025,09:26:59,190,1368.18,259954.2,98.84,BSE,Auto,Cancelled,11-02-2025,INR,1344.82,1412.18,Delivery
17218,218,101,Buy,StopLoss,28-10-2024,06:19:40,288,1596.73,459858.24,22.21,NSE,Pharma,Cancelled,19-01-2025,INR,1576.35,1644.36,Intraday
17219,313,252,Buy,Market,09-03-2025,18:24:06,908,1204.49,1093676.92,67.55,BSE,FMCG,Cancelled,19-11-2024,INR,1194.51,1237.16,Intraday
17220,231,218,Sell,StopLoss,23-02-2025,12:59:25,955,1081.57,1032899.35,91.78,NSE,Energy,Cancelled,17-05-2025,INR,1046.41,1128.15,Intraday
17221,133,126,Sell,Market,18-04-2025,20:44:01,802,1385.42,1111106.84,26.62,BSE,Auto,Executed,05-05-2025,INR,1347.07,1419.56,Delivery
17222,373,208,Buy,StopLoss,08-11-2024,23:30:48,889,1301.71,1157220.19,75.37,NSE,Banking,Executed,23-07-2025,INR,1295.12,1340.8,Intraday
17223,412,182,Sell,Market,16-07-2025,21:46:41,718,4720.08,3389017.44,75.4,BSE,FMCG,Executed,14-01-2025,INR,4707.26,4750.33,Intraday
17224,321,146,Buy,Market,16-03-2025,01:13:04,718,3019.9,2168288.2,23.29,BSE,Auto,Cancelled,01-08-2025,INR,2983.87,3056.16,F&O
17225,193,26,Buy,StopLoss,10-07-2025,17:02:27,232,4016.8,931897.6,80.62,NSE,Pharma,Cancelled,01-05-2025,INR,3988.17,4044.84,F&O
17226,70,206,Sell,StopLoss,12-09-2024,14:08:52,618,56.19,34725.42,30.57,BSE,Pharma,Cancelled,06-07-2025,INR,6.94,66.7,Intraday
17227,248,182,Sell,Market,11-10-2024,06:18:01,501,3600.19,1803695.19,97.88,BSE,FMCG,Cancelled,02-03-2025,INR,3573.86,3613.85,Delivery
17228,38,90,Sell,StopLoss,25-07-2025,01:06:46,181,3682.87,666599.47,31.29,NSE,FMCG,Executed,06-03-2025,INR,3643.94,3720.92,Delivery
17229,328,144,Sell,Limit,07-09-2024,02:27:05,638,4101.27,2616610.26,57.26,BSE,Banking,Cancelled,03-06-2025,INR,4091.81,4141.31,Intraday
17230,65,27,Buy,Market,22-08-2024,00:46:33,379,1127.84,427451.36,12.83,NSE,Energy,Cancelled,06-10-2024,INR,1084,1170.62,Delivery
17231,396,73,Sell,StopLoss,10-11-2024,01:04:02,606,1939.73,1175476.38,63.09,NSE,Banking,Executed,09-07-2025,INR,1893.3,1956.03,Intraday
17232,479,162,Buy,Market,05-10-2024,04:41:39,23,3263.65,75063.95,14.18,BSE,FMCG,Executed,08-10-2024,INR,3230.81,3283.65,Intraday
17233,255,22,Sell,Limit,20-04-2025,06:57:39,72,4905.87,353222.64,55.74,BSE,FMCG,Cancelled,21-03-2025,INR,4892.59,4913.96,Intraday
17234,101,283,Sell,StopLoss,27-07-2025,14:40:07,462,4776.35,2206673.7,10.89,NSE,Banking,Pending,24-03-2025,INR,4735.7,4804.3,Intraday
17235,52,266,Sell,Limit,10-03-2025,05:11:55,882,4659.96,4110084.72,42.82,NSE,Pharma,Cancelled,16-10-2024,INR,4649.18,4690.7,F&O
17236,363,53,Buy,StopLoss,25-12-2024,03:05:57,985,2562.47,2524032.95,28.2,BSE,IT,Executed,26-10-2024,INR,2547.71,2601.2,Intraday
17237,67,232,Buy,Market,12-01-2025,14:57:46,409,1543.01,631091.09,10.43,BSE,Auto,Executed,14-05-2025,INR,1533.29,1558.45,Delivery
17238,176,208,Sell,Market,13-05-2025,23:02:09,18,3214.73,57865.14,54.41,NSE,Banking,Cancelled,20-05-2025,INR,3171.73,3242.33,Delivery
17239,476,125,Buy,Market,11-10-2024,01:06:32,329,845.43,278146.47,85.61,NSE,Pharma,Executed,11-05-2025,INR,796.23,864.26,F&O
17240,439,110,Buy,StopLoss,20-08-2024,23:04:28,819,2765.2,2264698.8,16.25,NSE,Banking,Pending,04-09-2024,INR,2731.75,2773.34,F&O
17241,117,44,Sell,Market,06-12-2024,13:56:07,292,4675.04,1365111.68,37.75,NSE,IT,Pending,04-01-2025,INR,4637.38,4705.94,Intraday
17242,294,147,Sell,Market,14-10-2024,07:56:59,303,1169.04,354219.12,71.38,NSE,Energy,Executed,24-09-2024,INR,1140.23,1202.82,Delivery
17243,86,231,Sell,Limit,04-02-2025,20:02:54,944,4297.27,4056622.88,44.45,BSE,Pharma,Executed,30-05-2025,INR,4257.67,4340.98,Intraday
17244,314,272,Sell,StopLoss,08-09-2024,03:07:21,341,2059.66,702344.06,73.8,BSE,Energy,Cancelled,17-10-2024,INR,2027.84,2073.06,Intraday
17245,425,41,Sell,Limit,03-08-2025,01:06:25,937,4913.65,4604090.05,83.77,BSE,Energy,Pending,23-02-2025,INR,4888.35,4938.71,Intraday
17246,141,104,Buy,Market,13-02-2025,04:12:06,444,827.12,367241.28,31.86,NSE,IT,Executed,18-02-2025,INR,814.99,859.15,Delivery
17247,198,16,Sell,Market,25-04-2025,03:04:56,701,4554.95,3193019.95,65.97,BSE,IT,Cancelled,13-09-2024,INR,4538.95,4594.51,F&O
17248,217,146,Buy,StopLoss,23-09-2024,12:04:57,834,528.09,440427.06,24.31,BSE,Auto,Executed,23-02-2025,INR,509.93,556.32,Intraday
17249,490,203,Sell,StopLoss,04-02-2025,09:08:57,201,4545.99,913743.99,98.62,BSE,Energy,Executed,22-04-2025,INR,4532.59,4582.38,F&O
17250,256,21,Sell,Market,21-06-2025,14:39:35,886,2375,2104250,85.84,NSE,Pharma,Cancelled,07-01-2025,INR,2353.84,2407.49,F&O
17251,213,225,Buy,Market,15-02-2025,11:27:25,844,3571.85,3014641.4,62.05,NSE,FMCG,Executed,24-03-2025,INR,3562.49,3579.61,F&O
17252,414,269,Sell,Market,09-11-2024,22:29:31,393,4716.35,1853525.55,55.63,NSE,Pharma,Cancelled,14-04-2025,INR,4690.02,4734.81,Delivery
17253,222,240,Sell,Market,26-05-2025,13:21:01,705,136.97,96563.85,33.6,BSE,FMCG,Pending,06-03-2025,INR,131.9,176.73,Intraday
17254,234,32,Buy,StopLoss,12-07-2025,22:01:43,777,4464.6,3468994.2,59.65,NSE,Pharma,Pending,12-06-2025,INR,4428.07,4494.01,F&O
17255,454,121,Sell,Market,01-08-2025,14:52:24,313,3139.87,982779.31,84.64,BSE,Energy,Pending,22-06-2025,INR,3104.24,3186.03,Delivery
17256,392,195,Sell,StopLoss,28-07-2025,20:35:39,147,3655.74,537393.78,87.58,NSE,Banking,Executed,10-07-2025,INR,3614.3,3663.94,F&O
17257,13,185,Sell,StopLoss,28-12-2024,00:05:29,83,2954.74,245243.42,86.51,NSE,Pharma,Executed,11-02-2025,INR,2917.35,2989.26,Intraday
17258,205,3,Sell,Market,09-02-2025,06:37:24,143,2530.61,361877.23,52.1,NSE,Banking,Pending,06-08-2025,INR,2486.51,2574.67,F&O
17259,135,45,Sell,StopLoss,27-08-2024,15:52:14,699,2925.93,2045225.07,64.03,BSE,Energy,Pending,20-11-2024,INR,2899.8,2931.51,F&O
17260,403,268,Buy,StopLoss,17-02-2025,23:03:12,188,1397.73,262773.24,39.84,BSE,Energy,Executed,04-07-2025,INR,1349.74,1419.53,Intraday
17261,492,167,Sell,StopLoss,20-03-2025,22:58:01,929,144.61,134342.69,72,BSE,Banking,Pending,18-04-2025,INR,137.84,192.71,F&O
17262,420,186,Sell,Market,13-02-2025,16:38:44,536,4796.67,2571015.12,42.6,NSE,Pharma,Executed,26-12-2024,INR,4783.03,4811.91,Intraday
17263,15,85,Sell,StopLoss,07-01-2025,20:29:14,858,506.37,434465.46,51.71,BSE,Energy,Executed,18-09-2024,INR,484.37,540.29,Delivery
17264,25,259,Sell,Limit,25-11-2024,05:02:46,51,3756.31,191571.81,72.34,BSE,Auto,Executed,21-11-2024,INR,3724.59,3762.48,Delivery
17265,450,256,Buy,Market,03-07-2025,19:36:26,877,3953.67,3467368.59,94.2,NSE,Auto,Pending,12-09-2024,INR,3943.39,3960.24,Delivery
17266,206,67,Buy,Limit,19-06-2025,14:45:25,901,2634.58,2373756.58,20.46,BSE,Pharma,Executed,23-09-2024,INR,2618.97,2664,F&O
17267,35,32,Sell,Market,09-09-2024,13:20:28,243,1762.09,428187.87,14.87,NSE,Pharma,Pending,24-08-2024,INR,1729.2,1776.88,Intraday
17268,137,65,Buy,Limit,15-10-2024,15:07:11,950,3437.65,3265767.5,17.62,NSE,Energy,Cancelled,08-07-2025,INR,3408.82,3464.17,Intraday
17269,120,216,Buy,Limit,27-01-2025,13:17:06,892,1396.53,1245704.76,48.94,NSE,Auto,Cancelled,14-03-2025,INR,1372.89,1415.75,Delivery
17270,357,10,Buy,StopLoss,01-06-2025,16:31:55,305,4887.63,1490727.15,18.2,BSE,IT,Cancelled,18-06-2025,INR,4876.39,4900.69,Intraday
17271,32,222,Sell,Market,08-09-2024,12:02:52,690,1895.12,1307632.8,20.9,BSE,Pharma,Executed,25-05-2025,INR,1855.92,1940.62,F&O
17272,395,28,Sell,StopLoss,06-10-2024,23:07:26,182,4333.42,788682.44,7.21,BSE,IT,Cancelled,12-07-2025,INR,4317.76,4352.75,F&O
17273,479,9,Sell,Market,02-06-2025,15:33:56,941,4372.02,4114070.82,92.76,NSE,Auto,Executed,25-12-2024,INR,4355.28,4400.23,Intraday
17274,124,34,Sell,StopLoss,04-11-2024,13:40:01,844,745.23,628974.12,44.75,BSE,FMCG,Executed,15-02-2025,INR,712.5,758.05,Intraday
17275,8,151,Sell,StopLoss,05-04-2025,05:57:10,806,2474.66,1994575.96,21.27,BSE,IT,Cancelled,10-02-2025,INR,2464.24,2501.64,Delivery
17276,428,26,Buy,Market,11-09-2024,02:23:24,101,102.08,10310.08,88.55,NSE,Pharma,Pending,22-08-2024,INR,67.51,119.48,F&O
17277,357,194,Buy,Market,11-12-2024,11:38:30,27,727.87,19652.49,61.95,BSE,Auto,Pending,01-12-2024,INR,687.88,768.82,F&O
17278,247,287,Buy,Limit,28-04-2025,03:32:24,308,1834.73,565096.84,11.47,NSE,FMCG,Pending,27-06-2025,INR,1786.34,1875.38,Delivery
17279,82,81,Buy,Limit,08-04-2025,17:06:01,71,2198.14,156067.94,26.3,NSE,Energy,Executed,10-04-2025,INR,2189.32,2206.02,F&O
17280,454,104,Buy,Market,07-12-2024,20:05:49,890,1441.59,1283015.1,84.95,NSE,IT,Cancelled,01-12-2024,INR,1434.82,1485.57,Intraday
17281,334,186,Buy,Market,29-01-2025,13:15:50,862,3156.02,2720489.24,41.28,NSE,Pharma,Cancelled,26-11-2024,INR,3109.77,3182.9,Delivery
17282,271,8,Sell,Limit,29-05-2025,03:48:39,438,2786.16,1220338.08,13.39,BSE,FMCG,Cancelled,19-02-2025,INR,2750.87,2832.13,F&O
17283,194,157,Sell,Market,28-09-2024,10:29:49,764,2835.19,2166085.16,91.37,BSE,Auto,Executed,15-09-2024,INR,2801.02,2852.7,Intraday
17284,410,24,Buy,Market,31-05-2025,01:52:52,325,675.76,219622,58.24,BSE,Pharma,Executed,01-04-2025,INR,643.62,711.78,Delivery
17285,330,299,Buy,Limit,24-08-2024,23:11:42,547,3093.69,1692248.43,12.36,NSE,IT,Pending,04-04-2025,INR,3061.79,3111.65,Delivery
17286,319,24,Buy,Market,24-04-2025,18:44:34,885,4321.82,3824810.7,75.02,BSE,Pharma,Cancelled,04-01-2025,INR,4306.5,4349.67,Delivery
17287,116,64,Buy,Market,15-12-2024,22:56:56,922,3071.72,2832125.84,23.33,NSE,Auto,Pending,13-07-2025,INR,3063.99,3093.5,Intraday
17288,201,173,Sell,Limit,28-12-2024,18:06:20,21,4629.67,97223.07,79.41,BSE,FMCG,Cancelled,03-09-2024,INR,4594.53,4671.88,F&O
17289,135,150,Buy,StopLoss,03-03-2025,11:59:38,638,3863.87,2465149.06,45.52,BSE,Pharma,Cancelled,31-12-2024,INR,3855.36,3890.97,Intraday
17290,69,238,Buy,StopLoss,30-09-2024,00:34:29,622,1756.45,1092511.9,99.13,BSE,Energy,Cancelled,29-09-2024,INR,1724.61,1762.03,Intraday
17291,303,111,Sell,StopLoss,11-06-2025,18:45:49,100,3961.72,396172,64.98,BSE,IT,Cancelled,11-03-2025,INR,3953.02,3976.64,Intraday
17292,137,38,Buy,Market,19-08-2024,14:18:01,271,254.84,69061.64,34.98,BSE,IT,Executed,19-04-2025,INR,238.2,283.79,Intraday
17293,223,97,Sell,StopLoss,26-03-2025,13:50:13,749,391.52,293248.48,13.58,BSE,FMCG,Executed,17-04-2025,INR,346.76,415.24,Delivery
17294,271,291,Buy,Limit,24-06-2025,10:58:29,32,3332.25,106632,75.5,BSE,Pharma,Executed,13-01-2025,INR,3304.62,3337.87,Delivery
17295,325,278,Sell,Limit,22-12-2024,19:51:12,732,4596.36,3364535.52,40.96,NSE,Auto,Cancelled,17-07-2025,INR,4583.82,4603,F&O
17296,442,108,Sell,Limit,14-07-2025,23:30:59,768,2098.22,1611432.96,86.15,NSE,Auto,Cancelled,08-11-2024,INR,2076.87,2134.19,Intraday
17297,460,268,Sell,StopLoss,30-08-2024,04:03:45,14,1486.61,20812.54,29.81,BSE,Energy,Cancelled,28-03-2025,INR,1448.11,1511.49,Delivery
